,Almonds; with shell,Anise; badian; fennel; coriander,Apples,Apricots,Artichokes,Asparagus,Avocados,Bananas,Barley,Beans; dry,Beans; green,Berries nes,Blueberries,Brazil nuts; with shell,Broad beans; horse beans; dry,"Butter, Cream & Ghee",Cabbages and other brassicas,Carrots and turnips,Cashew nuts; with shell,Cassava,Cauliflowers and broccoli,Cheese,Cherries,Chestnut,Chillies and peppers; green,Cocoa; beans,Coconuts,Coffee; green,Cranberries,Crustaceans,Cucumbers and gherkins,Currants,Dates,Eggplants (aubergines),Eggs; hen; in shell,Eggs; other bird; in shell,Figs,Fish,Fruit; fresh nes,Fruit; tropical fresh nes,Garlic,Ginger,Gooseberries,Grain; mixed,Grapefruit (inc. pomelos),Grapes,Groundnuts; with shell,Hazelnuts; with shell,Kiwi fruit,Leeks; other alliaceous vegetables,Lemons and limes,Lentils,Lettuce and chicory,Maize,Mangoes; mangosteens; guavas,Meat; cattle,Meat; chicken,Meat; duck,Meat; pig,Meat; rabbit,Meat; sheep,Meat; turkey,Melons; other (inc.cantaloupes),Milk; whole fresh cow,Mushrooms and truffles,Nuts nes,Oats,Oil palm fruit,Olives,Onions; dry,Onions; shallots; green,Oranges,Peaches and nectarines,Pears,Peas; green,Pepper (piper spp.),Persimmons,Pineapples,Pistachios,Plums and sloes,Potatoes,Pulses nes,Pumpkins; squash and gourds,Quinoa,Rapeseed,Raspberries,Rice; paddy,Soybeans,Spices nes,Spinach,Strawberries,Sugar beet,Sugar cane,Sunflower seed,Tangerines; mandarins; clementines; satsumas,Tea,Tomatoes,Vegetables; fresh nes,Vegetables; leguminous nes,Walnuts; with shell,Water,Watermelons,Wheat,nan
Veg - Frozen Vegetables,0.0279184293554582,0.0,0.0610489278885461,0.0,0.0,0.0,0.0,0.0081360734674889,0.053751750551004,5.954085118009,0.0100151589825745,0.0003980130192885,0.0,0.0,0.0,0.213698649301531,4.465010859359182,8.10723656951938,0.014244853458951,0.425854698730579,12.13894110053813,0.1703434638736867,0.0,0.117606346226362,0.0,0.019298692002029706,0.0,0.0,0.0027621738946479,0.0392381033167016,0.0247140864614002,0.0,0.0,0.0,0.089896688867189,0.0,0.0,0.0012913737043783,0.0086469191379584,0.0,0.0,0.0,0.0,0.0462904423392706,0.680398037533112,0.5150037918087902,0.0011847181141432,0.0037573845450048,0.0,0.439450548551281,0.0336396490455132,0.0,2.56915696971641,6.5781815887138,0.0,0.0084939413049436,0.0344199303787272,0.0,1.00375988296381,0.0,0.0,0.0,0.0,0.0592114376368128,1.9635795130288,0.0014216617369719,0.0,0.20820074221867,0.1110511727817783,7.37494972560437,0.0,0.0044697464147508,0.0596932013408533,0.0011989891015012,15.5012395799942,3.09700926686719,0.0,0.0,0.0,0.0,0.0,0.0,1.8515048203067,0.0,0.874396085115775,0.0,1.41325932148855,0.0001493573541029,2.5686682455261,0.0,0.0,3.01348940824765e-05,0.44365304407797,0.7726176232909002,0.0,0.0,0.402238748796267,9.006794269552188,0.0,0.0,6.42695378124425,0.0,2.15211522627008,0.0
VEGETABLE IN A JAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23766168936753,0.0,25.3438074718146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.144783833359876,0.0299179802614196,0.0,0.0,0.0,0.0,0.0023123897023703,0.0,0.0,1.59932816323535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.1623849925122,0.0,0.0,0.0,0.0299179802614196,0.0048544980778737,0.0,0.0,0.0,0.0,23.124804249458,0.0478495407258117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0528315429312201,0.0,0.0,0.0,0.142680144076995,0.0,0.0,0.0,1.51798815970045,0.679909539482656,0.0,0.0,0.0,12.573511692953815,0.0,0.0,13.9901172249993,0.0,0.0,0.0
PICKLES-SOUR,0.0,0.0,0.163240306022446,0.0,0.0,0.0,0.0,0.0,2.18794616861479,0.0131462821367054,0.0,0.0054515582576892,0.0,0.0,0.0,0.0582974943409605,9.98538148977865,0.795070980355294,0.0,0.0,0.387944163412257,0.0516290294309073,0.0,0.0,0.0,0.0,0.0,0.0,0.0057104867632027,0.0,10.419950181546,0.0,0.0,0.0,0.0151298835741067,0.0,0.0,0.0,0.322811049532887,0.0,0.0,0.0,0.0,0.422136421162638,0.0017411000315045,0.340257671402058,0.0,0.0,0.0,0.0,0.094848602471608,0.0,0.132191490536481,0.0583005741956024,0.0,0.0879849119985833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0144226577419318,0.0,0.0,0.0,0.0067381228228659,0.0312514465645539,15.2773970060003,0.0,0.0011835473004988,0.0,0.0,0.0007949281409147,0.36597305238723,0.0,0.0,0.0,0.0,0.0,0.0,0.0004810962152644,0.0,0.117721736482073,0.0,0.0020441259219112,0.0,0.248795588936279,0.0,0.0,0.0,6.81447969954197,0.0053124855326826,0.0,0.0,0.238792275167813,15.303322039272182,0.0,0.157990027654491,21.6044022698887,0.0,0.0385013785430406,0.0
COOKING SAUCES AND CONDIMENTS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHUTNEY & RELISH,0.001435775683959,0.0,3.77715656602759,0.0,0.0,0.0,0.0,0.0,1.33248914211384,0.0356396244517945,0.0,0.560208424278568,0.0118923439330687,0.0,0.0,0.315371233439301,0.035463956625793,1.24677180549448,0.0,0.0133672616329666,2.11553947657683,0.5384547435542342,0.0,0.0080079529352095,0.0,0.0853940943809437,0.0,0.0,0.0069875342541798,0.0,1.0266240929001,0.117991574829119,0.0,0.0,0.0261030807942798,0.0,0.0,0.0008398767599947,15.2338060258921,0.0,0.0,0.0,0.0,1.663291237370817,0.0555790722327921,2.016906956198765,0.0014358175188836,0.0076404459369153,0.0,0.0012110934258529,4.052942028584721,0.0,0.0112252349671034,1.67749817333738,0.0,0.722418589700966,0.0,0.0,0.0,0.0,0.0,0.0,0.0727909987969117,0.449705982250127,0.000568992659822,0.0,0.0388429764834521,0.0204636366391583,0.0263292825157753,9.34230034838144,0.0,0.0503499725899091,0.915244716200513,0.439036493899321,0.0016191863631862,2.90034829120349,0.0,0.0,0.0,0.0,0.0,0.0,0.431940339371304,0.0,0.907314879990323,0.0250658114120918,0.225303284597406,0.0,0.145109047377749,0.0,0.0201858320878848,0.0,21.5689662295916,0.4244552154754907,0.0,0.0,3.6858716450718,3.164899608121229,0.0,0.0,7.84396613521627,0.0,0.639257061004723,0.0
SYRUP AND TREACLE,0.003281418022315,0.0,1.16247689268164,0.0,0.0,0.0,0.0,0.041714235486319,0.0,0.0024691217612637,0.0,0.1135668887944776,0.0167502103457138,0.0,0.0,1.53105469800908,0.0,0.156342798986783,0.0,0.0106983753439203,0.0,0.0,0.0,0.0,0.0,1.36532953612482,0.0,1.05467493909766,0.0323181176496051,0.0,0.0,1.6115249266968,0.0,0.0,0.235347836657441,0.0,0.0,0.0,8.39773119733631,0.0,0.0,0.0,0.0,0.0639196932786462,0.0,7.246479852676224,0.0063375216838594,0.0,0.0,0.0,0.0045463764137199,0.0,0.0,0.0395262707422546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.36412071165202,0.0,0.0083761879395389,5.30793559725272,0.116565725866177,0.0,0.0,0.0,0.0,0.347290149384272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0274308127883629,0.0706424373018845,1.08217907213792,0.0,0.0,0.0,0.418099110674682,0.0,33.1145392379031,0.38014589517479,0.0,0.0,0.0,0.291940388588365,0.0,0.0,11.9610587335229,0.0,0.17974807007926,0.0
SAUCES-TABLE & KETCHUPS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SALAD DRESSING,0.0,0.0,0.525540884869402,0.0,0.0,0.0,0.0,0.0,0.0539778111328782,0.106646067640465,0.0,0.0,0.0,0.0,0.0,0.190307544337663,0.0101823183160498,0.0199810019468716,0.0,0.00473730365893,0.0,1.385025786950232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0974457043408929,0.0,0.0,0.0,1.50742943136521,0.0,0.0,0.0332455681418761,0.549529313767393,0.0,0.0,0.0,0.0,1.13663413501149,0.0176317543486397,10.772546839120322,0.0,0.0,0.0,0.0,3.298511907610567,0.0,0.733351314911114,1.58865863803992,0.0,0.0,0.0184593057616051,0.0,0.0,0.0,0.0107159378650892,0.0,0.0,0.190732939884227,0.0,0.0045380059621661,0.0,0.0759246787990472,1.0067884209995364,0.444562880659958,0.0,0.0648119125804133,0.0,0.0,0.0039638683241921,1.12017412314759,0.0,0.0,0.0,0.0,0.0,0.0,0.10607275906591,0.0,21.6013092641738,0.0063840047511582,0.0092435261419883,0.0,0.740871716166458,0.0,0.0,0.0,6.57833704534162,1.02150559328667,0.0,0.0,0.614382617541154,1.434577213568193,0.0,0.0,32.4801325842349,0.0,0.829365568619056,0.0
JAMS & MARMALADES,0.0,0.0,0.252388180882683,0.0,0.0,0.0,0.0,0.0217877816828186,0.0,0.0538414308796547,0.0,0.2668479602939364,0.469527483348108,0.0,0.0,0.540631941376318,0.0,0.0045036121197444,0.0,0.0054914421764262,0.0,0.0221073723740402,0.0,0.0,0.0,0.0566963455785607,0.0,0.0,0.0065506975713162,0.0,0.0,1.87639878417755,0.0,0.0,0.610636192607238,0.0,0.0,0.0,2.61034092588219,0.0,0.0,0.0,0.0,0.0044696815776607,0.0273146608199553,1.2929468880796748,0.0,0.0003194188531516,0.0,0.0,2.376119199166053,0.0,0.0036514994541978,0.0801369470828331,0.0,0.0,0.0,0.0,0.126149254309705,0.0,0.0,0.0,0.0,0.800213989848279,0.0,0.0,0.0160447009647368,0.0996523038063161,0.0,0.0320037068015663,0.0,6.11461422790754,6.2486438740703,0.001192281323739,0.0010996103518953,0.179183780585865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0845959299008629,5.09895721181275,0.116617009655687,0.0015025412586737,0.0014046331374331,0.0,7.59195299950366,0.0016673621486092,34.9499117596987,0.0093690912203001,0.0,0.0,0.146350036198742,1.242857916935143,0.0,0.0,3.89259150631076,0.0,0.238302588235577,0.0
PREPARED SALADS,0.0013262887970862,0.0,0.242182002840697,0.0,0.0,0.0,0.0,0.0,0.0999297339728018,2.87980664227412,0.0020045706352017,0.102993348861021,0.0,0.0,0.0,0.833236671249544,10.28489803059557,4.0947864316639,0.0022260213176853,0.0148159732706165,0.329832035227167,2.209052362520565,0.0,0.0,0.0,0.0,0.0,0.0,0.0466049782407484,0.266034645509233,0.707013837344723,0.0031234526388185,0.0,0.0,2.24425742997047,0.0,0.0,0.4404011751718378,0.120465621634007,0.0,0.0,0.0,0.0,0.670434876284003,6.98062500363449,1.3053112545730845,0.0422604829897675,0.0,0.0132321859699938,0.0015408817998437,0.8650229456401373,0.191271854838701,1.91737554680088,1.94192383771798,0.0,0.0598731344437144,2.14425484255846,0.0,0.410939981626035,0.0,0.0294400919609828,0.0,0.0462759449450196,0.44586381575087,0.0409118139046671,0.0501638352514333,0.0040524745119981,0.0498844728408647,0.1717327236674708,2.48839090488486,0.0,0.181430721041225,0.375789953008149,0.0,0.362788111520519,2.29098654334747,0.0,0.0,0.0,0.0,0.0,0.0,0.581976673431555,0.0,6.50710923392806,0.0,0.477401156502907,0.0012103314971949,1.82277193210761,0.0,0.0273549602612217,0.0,2.09662135901217,0.7383583787789376,0.0,0.0,3.98155355593988,2.50467839944781,0.0,0.0242362955025054,17.391027666909,0.0,9.81033723636634,0.0
SAUSAGES - FRNKFRTR/CNTNTL SSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meat - Frozen Meat+Pastry,0.0,0.0,0.0080404090864246,0.0,0.0,0.0,0.0,0.0,0.0566724971189955,0.211274959594991,0.0,0.0094799637558568,0.000296763826728,0.0,0.0,1.56397498390714,0.0,0.918229778491857,0.0,0.236645622825328,0.0063056897757734,0.7642309829987828,0.0,0.0078439178517284,0.0,0.0172018519859741,0.0,0.0034713317015577,0.0,0.0,0.0,0.0,0.0,0.0,0.52565374938306,0.0,0.0,0.0053794995607413,0.0465192445573666,0.0,0.0,0.0,0.0,0.909397096309243,6.65786053476859,0.2879434466199705,0.0022516825790548,0.0,0.0,0.279800260708363,0.153251461914648,0.0021471343898824,0.0291754142228283,2.06290622986949,0.0,11.254548271220216,5.1192810120409,0.0,5.23932460545694,0.0,1.42100911120866,0.0,0.0,0.853146052342562,0.533160756337456,0.0,0.0,3.21618343893439,0.0146925671403807,3.2573107368874,0.0,0.0001413472901927,0.0115156087186314,0.0,0.39457915525946,0.898668219431668,0.0,0.0,0.0,0.0,0.0,0.0,0.0248547579014399,0.0,1.47162024108477,0.0010868489576572,0.051223668598713,0.0,0.696278070195883,0.0,0.0,0.0,0.973613822633357,0.49395809732670054,0.0,0.0,0.805117817092827,0.8658572030792545,0.0,0.0,21.7042555469736,0.0,18.934651511687477,0.0
Sausages - Loose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.245235425322852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0673610353245765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.658970972470148,0.0,0.0,0.0,0.0,0.0,0.0301504703795859,0.223837563734819,0.22050290838617,0.159484216707756,0.0,11.66817869356341,0.0,0.0,65.8266609582998,0.0,0.0,0.0,0.0,0.0411403635838769,0.0,0.0,0.0,0.247513476750108,0.0,0.334408490890172,0.0,0.0303191499030983,0.0,0.0,0.342142626506026,0.808804195959703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0927888006172412,0.0,0.122197935934172,0.0,0.399238597793024,0.0,0.0,0.0,0.253736130223819,0.0,0.0,0.0,0.055563428600527,0.1577867352009763,0.0,0.0,8.32556063359226,0.0,3.24941660368691,0.0
Meat - Frozen Primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Poultry - Cooked Primary,0.0,0.0,0.0339900514963857,0.0,0.0,0.0,0.0,0.0,0.0,0.181569025547088,0.0,0.0,0.0,0.0,0.0,0.117813011039487,0.0,0.0577812155203258,0.0,0.101409701537325,0.0,0.002297842574734,0.0,0.0,0.0,0.0002723554642473,0.0,0.0,0.0,0.0051644710257327,0.0,0.0,0.0,0.0,0.0116343536716615,0.0,0.0,0.0,0.0122764262185349,0.0,0.0,0.0,0.0,0.0293523715832005,0.422162436641508,0.006542216678696,0.0,0.0,0.0,0.0125256167140749,0.0395092423428086,0.0007292358680261,0.0485117254057897,0.811434519769892,0.0,0.0,84.8849082022717,0.0,0.611762800306037,0.0,0.0,2.29352517846714,0.0,0.146766057321009,0.0017472716246227,0.0,0.0091032183554856,0.024074074237163,0.0158813577812808,0.206423623429198,0.0,0.0100375307725523,0.0,0.0,0.0921036019005196,0.285196434222104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.368210591498995,0.0,0.544182852157432,0.0007727930606516,0.125920110950658,0.0,0.0,0.0,2.34185498338158,0.121622841019907,0.0,0.0,0.103568485186819,0.2447039555020914,0.0,0.0,1.72571673873852,0.0,1.0521428710234917,0.0
Meat+Pastry Products - Loose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Poultry - Fresh Prcsd Cmplt Ml,0.0668591620523994,0.0,0.0106532413414343,0.0,0.0,0.0,0.0,0.0,0.233591246901611,1.18264883412148,0.0540182793987566,0.0343651726914012,0.0,0.0,0.0,1.96570562732483,0.498245048948961,1.18147194987758,0.175616847232113,0.0586738260245571,0.1853755719904372,0.5796998655460687,0.0,0.0,0.0,7.40838877071185e-05,0.0,0.0,0.0018737029069959,0.22735073939462222,0.0160233658279869,0.0,0.0,0.0,0.318585806469133,0.0,0.0,0.0965564339498366,1.08280282959817,0.0,0.0,0.0,0.0,0.47420117081498,3.44268482176867,0.5210328698591496,0.0211403869567618,0.0,0.0,0.194215757525381,0.766479214514322,0.0086250782108293,0.44278574570898,2.00023335257837,0.0,0.0190915462461908,17.4767051012638,0.0,0.641167595955156,0.0,0.0,0.150602054852485,0.0016893756345585,2.83399875509235,0.506091637745585,0.0094326401549722,0.0265115025024393,0.480342597819798,0.080130588930474,5.19815425819118,0.0,0.0273999875628268,0.0539735599581951,0.0,0.640350149902594,3.58104063035045,0.0,0.0,0.0179355256264018,0.0,0.0,0.0,0.117535467547478,0.0,2.72352658194613,0.0,5.02298134655839,0.070637151405232,1.77213822080487,0.0,0.0,0.0073277034445443,1.9125881989665,0.354959935301026,0.0,0.0,4.25963871908622,3.443373884695472,0.0,0.0,19.7862571893174,0.0,4.349150332313311,0.0
BACON - FRESH+FROZEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cooked Meat - Slcd Ham-Loose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CANNED CREAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PIZZA - FROZEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STUFFING-PACKET,0.0362671021536434,0.0,2.46974460400928,0.0,0.0,0.0,0.0,0.0,0.146385003097428,0.006539816312824,0.0,0.0,0.0277424474424908,0.0,0.0,0.878768442138899,0.0,5.35960588550666e-05,0.0362671021536434,0.0227932601808376,0.0,0.0,0.0,1.28651228660236,0.0,0.0,0.0,0.0,0.412083769324926,0.0,0.0,0.0,0.0,0.0,0.0987640482465021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0142481416462642,0.638495860757767,1.1232355396916753,0.0,0.0,0.0,0.0341026439905164,0.140300801191307,0.0,0.0,0.38079078545341,0.0,0.2070848749086503,0.0,0.0,0.0011866676734488,0.0,0.0,0.0,0.0,0.0796608697803482,1.08606980741425,0.0906677553841085,0.0034774706240398,2.37483920792575,0.663254730367682,12.9291727550447,0.0,0.0478202316500909,0.0803313805584095,0.0,0.0,0.342428325280511,0.0,0.0,0.0362671021536434,0.0,0.0,0.0,0.0,0.0,1.44531869668932,0.0,2.22149239510442,0.0,3.00527572181394,0.0,0.314248535815854,0.0,0.683533276458195,0.45040776962589957,0.0,0.0,0.192630435637778,0.85744731065906,0.0,0.0,4.06338337029938,0.0,54.9232045971745,0.0
Poultry - Frozen Prcsd Ml Acmp,0.0848219993625852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0581091271420101,0.718328471175888,0.0,0.0,0.0,0.0,0.0,3.50756276227613,0.0879942490850924,0.251794391291435,0.0648062183098525,0.156593741443916,0.1058706456662985,0.4117699809848204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0091959207920387,0.0,0.0,0.0,0.0,0.0658505804589552,0.0,0.0,0.0072074404161391,0.851854061068121,0.0,0.0,0.0,0.0,0.195643682586074,0.0919326983285468,0.3186907732110166,0.0048109261187444,0.0,0.0,0.0528879432479533,0.2211654947036432,0.0,0.334106891739484,1.50331503439254,0.0,0.0,34.4934426047981,0.0,0.895664969381221,0.0,0.0,0.386255403827463,0.0,1.52608335136073,0.116710003789999,2.16741739589435e-05,0.0,0.130561161794752,0.0,6.67150724750165,0.0,0.0194870443078506,0.349277162569137,0.0,0.2429432790868,3.57386267212693,0.0,0.0,0.0,0.0,0.0,0.0,0.0482702909407634,0.0,2.65603575484286,0.0,1.12314031961723,0.0310518562105429,0.982377486998752,0.0,0.0,0.0848529839844096,2.18173505673586,0.30722831482543,0.0,0.0,5.99714574890532,2.8831158312788,0.0,0.0,15.9937358484252,0.0,1.95656909413577,0.0
